"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"LT1 + MP","Run","אימון נפח עם מקטעים בין הספים (סביב קצב מרתון) בחצי השני. האימון משרת מספר מטרות, מעבר להיותו אימון נפח: תרגול עמידה בקצב מטרה למרתון. פיתוח העמידות הפיזיולוגית (Durability) תרגול נוזלים ותזונה לקראת המרתון פתיחה - לשמור על קצב אחיד, זון 2, עד הגעה לבלוקים בין הספים. התאוששות בין הבלוקים - לשמור על זון 1-2 - התאוששות. תזונה: כ-60 גרם פחמימה בשעה לפחות 500 מ״ל מים בשעה אלקטרוליטים - כ500-800 מ״ג על כל ליטר (לשים לב שלפעמים בג׳לים יש כבר אלקטרוליטים, לתסף את החסר)","1.75","","2025-12-19","","17066.140625","","","","","1.75262057781219","2.70499992370605","","165","","146","160","","","0.806732498478133","128.15","87","19","0","0","0","0","0","","","","","","","","","","","","","","6","5"
"Optional - Easy Recovery Run (RPE)","Run","הריצה צריכה להיות בקצב קל מאוד. המנטליות - ריצת התאוששות/ג׳וגינג. המספרים פחות חשוב, אך כן נכון לשמור על מאמץ יציב לאורך האימון וללא שינויי עצימות (קצב). דופק צריך להשאר נמוך ויציב, ללא מגמת עלייה.","0.75","","2025-12-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build 1 Week 2","Custom","","","","2025-12-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub Threshold Extended Blocks (M)","Run","מטרה: הארכת זמן עבודה קרוב לסף בלי עלייה בלקטט דגשים: קצב אחיד לאורך שלושת המקטעים. קצב לא גורע מהטכניקה. נשימה נשלטת. אם החזרה השלישית מרגישה קשה מדי - האטה קלה, לא למשוך לקצה. מדדים: קצב או וואטים. דופק יכול להיות כלי מעקב אבל לא להכתיב את העצימות","1.15","","2025-12-22","","9364.3603515625","","",""," *22/12/2025 Asaf Berman: הייתה ריצה נוראית. עשיתי כל טעות אפשרית. יצאתי מאוחר לריצה כי חגגנו יומהולדת לבת שלי הבוקר. אז רצתי ממש בשמש. לא ניהלתי את האוכל בצורה טובה לפני. שכחתי לקחת ג'ל. התחלתי את הריצה חסר ביטחון מלכתחילה כי הכף רגל  עוד כואבת מהלונג ראן של יום שני. התחלתי את הריצה והגעתי לחלק של הסרטיידס שאותם עשיתי בסדר ובמישור אבל הרגשתי קצת חלש בהם. בסוף החימום השני בדיוק הגעתי לתחנת דלק וקנייתי איזה חטיף שיהווה תחליף לגל. ואז הגעתי לחלק של האינטרוולים וכדי להימנע מרמזורים וחציית כבישים נכנסתי לפרדסים שבאיזור של הבית שלי שחשבתי שיהיה ממש כיף ומישורי לרוץ בהם. זה ממש הרס לי את הריצה, היו שינויי גבהים חדים ואדמה רכה וקצת בוצית רצתי על קוליסים וזה פשוט היה מזעזע ולא איפשר לי לרוץ בקצב. ככה היה אינטרוול וחצי עד שיצאתי משם למדרכה וסיימתי את האינטרוולים על מדרכה אבל באיזור לא מאוד מישורי ולא ממש הצלחתי לעמוד בקצבים של האינרוולים. בסוף גם חתכתי איזה 10 דק מהרקוברי בסוף. הייתי שבור מנטלית וממהר. תכנון ריצה גרוע שלי. מרגיש שגם עליתי במשקל בחג הזה מה שבטח לא מוסיף אם לקחת נקודות טובות מהריצה הזו: למדתי לקח רציני על תכנון לא פרשתי כשהיה נורא החלטתי לרוץ היום עם הנעליים הקודמות ולא היו בכלל כאבים בכפות רגליים. שזו בשורה מצוינת אני מרגיש שאם הייתי עושה את הריצה הזו בתנאים טובים כמו יכלתי לבצע אותה בצורה הרבה יותר טובה בהמשך היום אשלים את האימון כוח* *22/12/2025 Daniel Berzan: יש ימים כאלו. אל תתרגש מזה. יש ימים חלשים ויש ימים שזה נופל על תכנון. חטפת את זה ביחד. מבחינתי אם מכאן הבנת טוב יותר מה חשוב לך בהכנה לאימונים, זה ישליך על אימונים איכותיים יותר בהמשך. ככה שלמרות החוויה העקומה , הרווחנו הרבה, ואפילו יותר מאשר עוד אימון מוצלח. ריצות שטח - הגעת למסקנה לבד, אבל מדגיש בעצמי - ריצות אינטרוולים בשטח זה big no מעבר לנושא של העליות וכו׳, השילוב של מהירות גבוהה, עייפות מצטברת, וקרקע לא יציבה ומשתנה - מתכון לצעד לא נכון ופציעה. מבחינת הכאב, החמרה בריצה? איך היה במהלך היום לאחר מכן?*","0.951797783374786","2.73300004005432","","163","","154","176","","","0.809749455649996","69.08","24","12","10","11","0","0","0","","","","","","","","","","","","","","8","9"
"Aerobic Run - Easy + Z2 Run","Run","זמן עבודה מתחת לסף הראשון - לשים לב לחלוקת העצימות בין ריצה קלה לריצה בזון 2. לא להפוך את כל הריצה רק כזון 2 או רק כריצה קלה.","1.5","","2025-12-24","","14491.7099609375","","",""," *24/12/2025 Asaf Berman: ריצה מצוינת מחזקת מאוד את הביטחון אחרי הריצה הקשה מלפני יומיים. 14.5 ק״מ, מרחק מכובד ועבר יחסית באיזי. הרגשתי טוב ושולט וחזק. את רוב הריצה העברתי בשיחת טלפון עם אשתי וזה מעיד על זון 2 אמיתי. לא היו כאבים. כף רגל מורגשת ממש בקטנה (אני עם הנעל הישנה שפחות גורמת לי לכאבים). דילמה -  היום שעה וחצי . ועוד יומיים שעתיים. זה עומס די גדול. לאור העבודה שעשיתי את הריצה ב9 בערב, והלונג ראן אמור להיות בשישי בבוקר. זה נותן ממש מעט זמן להתאוששות. יותר נכון להעביר אותה לשבת?* *25/12/2025 Daniel Berzan: פצצה. מקום טוב מאוד. זמן בין הריצות - אני חושב שזה לוקח. תפקיד לאכול טוב היום. חלבון ופחמימות. וכמובן לשתות... יכול לעשות הערב גם גליל*","1.50138092041016","2.68099999427795","","163","","148","163","","","0.789488904902566","104.76","63","26","1","0","0","0","0","","","","","","","","","","","","","","5","3"
"Long Run + Continuos MP","Run","","2","","2025-12-26","מטרה: אימון נפח + ספציפיות מרתון בעייפות מתונה. תרגול עמידה בקצב מטרה למרתון. פיתוח העמידות הפיזיולוגית (Durability) תרגול נוזלים ותזונה לקראת המרתון תזונה: כ-60 גרם פחמימה בשעה לפחות (!) 500 מ״ל מים בשעה אלקטרוליטים - כ500-800 מ״ג על כל ליטר (לשים לב שלפעמים בג׳לים יש כבר אלקטרוליטים, לתסף את החסר) ניתן להתנסות בג׳ל קפאין בשעה האחרונה.","19709.94921875","","",""," *26/12/2025 Asaf Berman: סיכום ריצה הייתה ריצה מדהימה. מסלול בין היפים שרצתי בו בחיי, מישורי ונוח. הריצה הייתה מלאה בהשראה, על גבול המדיטטיבית יצאתי אחרי חימום קצר, ושש שעות שינה. קמתי איזה שעה וחצי לפני, אכלתי טוב ושמתי טוב הגעתי בתנאים טובים. מקטעים ראשונים חימום וה65 דק היו ממש ללא כל קושי. מנוהלים עם גלים ושלוקר שעלי עם מלח בתוכו. 25 דק היה קצת מאתגר. רצתי 5:36 בערך. זה הקצב חצי מרתון שלי ועדיין זה הרגיש מאתגר, כרגע לא מדמיין את עצמי עושה מרתון בקצב הזה. אבל נראה.. סה״כ סיימתי את הריצה בטוב, לא כאוב וממש שמח. ארוחת בוקר מלאה וטובה אחרי זה. כרגע כפות רגליים כואבות מאוד, משפיע על הליגה אפילו קצת צולע, חוזר על עצמו אחרי ריצות ארוכות. ההתאוששות מזה היא לא ארוכה מדי אבל בהחלט קשה כואב. לצורך העניין גם בריצת 15 של לפני יומיים זה היה אחרי זה וההתאוששות הייתה מהירה. לא ככ יודע איך להתייחס לזה או איך למנוע את זה. אבל בינתיים זה לא מגביל אותי בריצה פשוט מקשה עלי אחרי. חייב להגיד שטיפה חושש מעוד שבוע של העלאת עומס, כי מרגיש שבפחות מ48 שעות רצתי 35 ק״מ. אבל הכל טוב ממשיכים. שבוע טוב!* *26/12/2025 Daniel Berzan: מעולה!! מבחינת קצב למרתון, לא הזמן להתעסק בזה. כרגע להתמקד בכל שבוע ואימון לגופו. ללא דיקפלינג בכלל. זה אומר שלמרות תחושת האתגר בקצב הגבוה יותר, מבחינה פיזיולוגית לא נוצר כאן אפקט שגרם לדריפט של הדופק. תזונה - כמה גרם פחמימות בסך הכל בריצה? כאבים אתייחס בוואטסאפ.* *26/12/2025 Asaf Berman: באיזור ה70 גרם פחמימה בריצה* *26/12/2025 Daniel Berzan: 👍🏼*","2.00107073783875","2.73600006103516","","167","","150","163","","","0.797535688874026","143.49","69","50","1","0","0","0","0","","","","","","","","","","","","","","6","3"
"Sub Threshold Blocks #3 (M)","Run","מטרה: הגדלת זמן עבודה מצטבר קרוב לסף בלי עלייה בלקטט. שימור עומס כללי לשים לב שזמן ההתאוששות קוצר. דגשים: קצב אחיד לאורך המקטעים. קצב לא גורע מהטכניקה. נשימה נשלטת. אם החזרה השלישית מרגישה קשה מדי - האטה קלה, לא למשוך לקצה. מדדים: קצב או וואטים. דופק יכול להיות כלי מעקב אבל לא להכתיב את העצימות","1.16666666666667","","2025-12-29","","12338.8798828125","","",""," *29/12/2025 Asaf Berman: ריצה בלי שעון. היה קצת מאתגר טכנולוגית אבל התגברנו על זה. רוחות חזקות מאוד, רצתי ליד הים והיו שלבים שהרוחות היו ממש חזקות כנגדי ברמה שממש השפיעה על הקושי. בגדול האינטרוולים היו מאתגרים וטובים. לא הפילו אותי.  ויכלתי בכיף גם לתת עוד שניים שלושה כאלה. מה שכן סוף אינטרוול היה קצת קשה והמנוחה הייתה קצרה. מבחינת כאיבם ריצה מאוד טובה. מרגיש קצת אץ כף הרגל אבל ממש בקטנה וכרגע גם כמה שעות אחרי זה אין החמרה בכאבים שזה מעולה. די די מטורף שריצה 12.5 קמ בקצבים לא איטיים הפכה לריצה קלילה בשגרה. שזו הריצה הקצרה שלי. מרגיש חזק מנטלית ובדרך הנכונה.* *30/12/2025 Daniel Berzan: הקושי בסוף האינטרוול והמנוחה הקצרה הם לגמרי חלק מתוכנן במבנה של האימון. המנוחה אמורה לתת לך מספיק זמן להתאושש ברמה שאתה ׳תשרוד׳ את המקטע הבא, אבל לא שתגיע אליו טרי לחלוטין. לפי הדופק לא נראה שהתפרעת עם הקצב וזה טוב. אם היית אומר לי שהיה קשה מאוד בסוף הקטעים, זה סימן פחות טוב. רוח - נקודה טובה. ממליץ בפעם הבאה לרוץ במקטע קבוע / כיוון קבוע במקטעי עבודה, ולכיוון ההפוך במקטעי התאוששות.*","1.17194449901581","2.92529157961415","","","","151","169","","","0.892296688285719","103.75","32","14","24","0","0","0","0","","","","","","","","","","","","","","7","5"
"Build 1 Week 3","Custom","","","","2025-12-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run - Easy + Z2 Run","Run","זמן עבודה מתחת לסף הראשון - לשים לב לחלוקת העצימות בין ריצה קלה לריצה בזון 2. לא להפוך את כל הריצה רק כזון 2 או רק כריצה קלה.","1.5","","2025-12-31","","14774.6796875","","","","","1.50035059452057","2.73499989509583","","168","","149","159","","","0.833631123800813","116.7","60","30","0","0","0","0","0","","","","","","","","","","","","","","5","5"

